"Tabela 9888 - População residente, Área territorial e Densidade demográfica em favelas e comunidades urbanas, segundo as Favelas e Comunidades Urbanas"
"Variável - População residente em favelas e comunidades urbanas (Pessoas)"
"Brasil, Favela e Comunidade Urbana 2022 e Município";"Ano"
"Jardim 1° de março B - Cuiabá (MT)";"343"
"Região do São João Del Rey - B - Cuiabá (MT)";"1278"
"Região do São João Del Rey - C - Cuiabá (MT)";"1660"
"Parque Cuiabá B - Cuiabá (MT)";"332"
"Centro América B - Cuiabá (MT)";"161"
"Pedra 90 B - Cuiabá (MT)";"527"
"Pedra 90 C - Cuiabá (MT)";"830"
"Ribeirão do Lipa B - Cuiabá (MT)";"386"
"Ribeirão do Lipa C - Cuiabá (MT)";"139"
"Jardim Itapuã - Rondonópolis (MT)";"110"
"Vila Amizade - Rondonópolis (MT)";"141"
"Vila Mamed - Rondonópolis (MT)";"237"
"Jardim do Ouro - Sinop (MT)";"610"
"Lagoa do Jacaré - Várzea Grande (MT)";"390"
"Vila Vitória - Várzea Grande (MT)";"691"
"Lagoa da FEB - Várzea Grande (MT)";"593"
"Região do Mapim - Várzea Grande (MT)";"3497"
"Capão Grande - Várzea Grande (MT)";"1313"
"Jardim Esmeralda - Várzea Grande (MT)";"1753"
"Jardim Itarumã - Abadia de Goiás (GO)";"381"
"Parque da Barragem Setor IV e VII - Águas Lindas de Goiás (GO)";"1030"
"Condomínio Embaixador - Águas Lindas de Goiás (GO)";"1481"
"Jardim Recanto - Águas Lindas de Goiás (GO)";"1322"
"Mansões Lago Do Descoberto - Águas Lindas de Goiás (GO)";"1689"
"Meu Quinhão - Águas Lindas de Goiás (GO)";"260"
"Parque Das Águas Bonitas II - Águas Lindas de Goiás (GO)";"214"
"Recreio das Águas Lindas I - Águas Lindas de Goiás (GO)";"290"
"Recreio das Águas Lindas II - Águas Lindas de Goiás (GO)";"876"
"Condomínio Solar Da Barragem - Águas Lindas de Goiás (GO)";"1672"
"Chácaras Esmeraldas - Águas Lindas de Goiás (GO)";"591"
"Mansões Itamaracá - Águas Lindas de Goiás (GO)";"213"
"Águas Bonitas Etapa B - Águas Lindas de Goiás (GO)";"213"
"Cidade do Entorno - Águas Lindas de Goiás (GO)";"452"
"Novo Paraíso II - Anápolis (GO)";"1125"
"Novo Paraíso I - Anápolis (GO)";"872"
"Vila João XXIII - Anápolis (GO)";"267"
"Ocupação Trecho da Rede Ferroviária Federal - Anápolis (GO)";"536"
"Jardim Esperança - Anápolis (GO)";"4471"
"Bordon - Anápolis (GO)";"206"
"Continental - Aparecida de Goiânia (GO)";"308"
"Setor Dos Estados - Aparecida de Goiânia (GO)";"1256"
"Terra do Sol - Aparecida de Goiânia (GO)";"913"
"Virgínia Parque - Aparecida de Goiânia (GO)";"1759"
"Ocupação Alto da Boa Vista - Aparecida de Goiânia (GO)";"2054"
"Ocupação Norberto Teixeira - Aparecida de Goiânia (GO)";"1089"
"Ocupação Marília Mendonça - Aparecida de Goiânia (GO)";"568"
"Ocupação Vale do Sol - Aparecida de Goiânia (GO)";"275"
"Setor José Divino Bispo - Aragarças (GO)";"478"
"Setor Araguaia/Setor Bela Vista - Aragarças (GO)";"235"
"Residencial Recanto De Caldas - Caldas Novas (GO)";"535"
"Estância Tamburi - Caldas Novas (GO)";"960"
"Estância Jequitimar - Caldas Novas (GO)";"877"
"Jardim Jeriquara - Caldas Novas (GO)";"169"
"Jardim Jussara - Caldas Novas (GO)";"545"
"Jardim Privê das Caldas - Caldas Novas (GO)";"252"
"Jurubeba - Cocalzinho de Goiás (GO)";"180"
"Primar - Cocalzinho de Goiás (GO)";"302"
"Setor Oeste - Cocalzinho de Goiás (GO)";"496"
"Bairro Cristal - Cristalina (GO)";"1264"
"Bairro Jk - Cristalina (GO)";"550"
"Jardim Botânico II - Goiânia (GO)";"420"
"Residencial JK - Goiânia (GO)";"1454"
"Norte Ferroviário - Goiânia (GO)";"361"
"Residencial Tancredo Neves - Goiânia (GO)";"426"
"Parque Industrial - Goiânia (GO)";"829"
"Emanuelli - Goiânia (GO)";"1154"
"Residencial Elizene Santana - Goiânia (GO)";"254"
"Jardim Novo Mundo XIX - Goiânia (GO)";"90"
"Ocupação Setor Negrão de Lima - Goiânia (GO)";"471"
"Assentamento Parque Santa Rita - Goiânia (GO)";"374"
"Jardim Novo Mundo - Avenida Paranaguá A - Goiânia (GO)";"125"
"Chácara Botafogo - Goiânia (GO)";"126"
"Setor Perim - Goiânia (GO)";"230"
"Jardim Goiás VII - Goiânia (GO)";"164"
"Vila Alto da Glória - Goiânia (GO)";"196"
"Vila Roriz - Goiânia (GO)";"955"
"Conjunto Jardim das Oliveiras II - Goiânia (GO)";"216"
"Jardim Novo Mundo XXII - Goiânia (GO)";"1222"
"Conjunto Vera Cruz - Goiânia (GO)";"710"
"Setor dos Funcionários / Marechal Rondon - Goiânia (GO)";"502"
"Fazenda Guarantã - Goiânia (GO)";"1022"
"Vila Bandeirantes - Goiânia (GO)";"1375"
"Parque Industrial João Braz / João Braz II - Goiânia (GO)";"123"
"Jardim Novo Mundo  - Ch 99 - Goiânia (GO)";"247"
"Bairro da Vitória - Goiânia (GO)";"342"
"Negrão de Lima / Vila Viana / Nova Vila - Goiânia (GO)";"615"
"Vila Romana - Goiânia (GO)";"710"
"Jardim Botânico III - Goiânia (GO)";"183"
"Ciclovia - Goiânia (GO)";"248"
"Jardim Novo Mundo - Ch 21 E 22 - Goiânia (GO)";"172"
"Jardim Corte Real - Goiânia (GO)";"195"
"Residencial Serra Azul II - Goiânia (GO)";"302"
"Jardim Novo Mundo XX - Goiânia (GO)";"173"
"Residencial Privê Itanhangã/Privê Elza Fronza - 1ª Etapa - Goiânia (GO)";"208"
"Jardim Novo Mundo XII - Goiânia (GO)";"239"
"Jardim Novo Mundo XXVI - Goiânia (GO)";"115"
"Vila Monticelli - Goiânia (GO)";"791"
"Bairro Boa Vista - Goiânia (GO)";"175"
"Bairro Capuava - Goiânia (GO)";"415"
"Residencial Ilhas do Caribe - Goiânia (GO)";"254"
"Santa Genoveva II - Goiânia (GO)";"731"
"Vila Adélia I e II - Goiânia (GO)";"131"
"Setor Aeroporto - Goiânia (GO)";"261"
"Colônia Santa Marta - Goiânia (GO)";"736"
"Jardim Novo Mundo / Jardim Novo Mundo II - Goiânia (GO)";"279"
"Emílio Póvoa - Goiânia (GO)";"390"
"Parque Amendoeiras I - Goiânia (GO)";"421"
"Recanto Paraíso - Goiânia (GO)";"280"
"Shangry-lá II - Goiânia (GO)";"579"
"Jardim Santo Antônio - Goiânia (GO)";"150"
"Jardim Vitória - Goiânia (GO)";"191"
"Setor Novo Horizonte - Goiânia (GO)";"145"
"Quebra Caixote - Goiânia (GO)";"2340"
"Ocupação Estrela D'Alva - Goiânia (GO)";"305"
"Comunidade Nova Canãa - Ocupação Padre Pereira (Parte II) - Goiânia (GO)";"494"
"Vale Dos Sonhos - Guapó (GO)";"297"
"Residencial Itavilly - Itaberaí (GO)";"408"
"Vila Goiânia - Itaberaí (GO)";"193"
"Vila São João - Itaberaí (GO)";"179"
"Setor Nova Esperança - Jataí (GO)";"779"
"Francisco Antônio - Jataí (GO)";"351"
"Jardim Central - Luziânia (GO)";"606"
"Jardim Inga/jardim zuleika - Luziânia (GO)";"335"
"Jardim Umuarama - Luziânia (GO)";"1700"
"Jofre Parada - Luziânia (GO)";"667"
"Parque Faro - Luziânia (GO)";"304"
"Parque JK e Parque Alvorada - Luziânia (GO)";"177"
"Setor Fumal - Morro Da Farinha - Luziânia (GO)";"377"
"Setor Fumal - Parte Baixa - Luziânia (GO)";"129"
"Loteamento Matão - Mineiros (GO)";"122"
"Trevo GO-341 e Avenida Antônio Carlos - Mineiros (GO)";"89"
"Trevo dos Bambus - Mineiros (GO)";"482"
"Vila União - Novo Gama (GO)";"2181"
"Chácaras Araguaia - QDs 26, 20A, 20C, 20E e 20G - Novo Gama (GO)";"442"
"Chácara Sol Nascente - Novo Gama (GO)";"537"
"Chácaras Minas Gerais - QDs 3 e J, CHs 30, 210 e 222 - Novo Gama (GO)";"520"
"Chácaras Santo Antônio E Chácaras Kênia - Novo Gama (GO)";"1022"
"Grande Vale - Novo Gama (GO)";"1241"
"Mont Serrat  Paiva - Novo Gama (GO)";"681"
"Bela Vista - QDs 670A e 672A - Novo Gama (GO)";"499"
"Vila Zequinha - Novo Gama (GO)";"682"
"Boa Vista - Novo Gama (GO)";"2524"
"Chácaras Minas Gerais - QDs B, CHs 67 e 68 - Novo Gama (GO)";"168"
"Residencial Negreiros A - Novo Gama (GO)";"737"
"Vila Emericiana - Novo Gama (GO)";"797"
"Residencial Negreiros B - Novo Gama (GO)";"192"
"Planalto Das Perdizes, Santa Bárbara E Itapeti - Padre Bernardo (GO)";"2439"
"Quadra  5, 6 e 11 Norte / Hollywood - Planaltina (GO)";"705"
"Bairro São José - Planaltina (GO)";"523"
"Brasilinha Sul - Planaltina (GO)";"94"
"Setor Sul - Planaltina (GO)";"204"
"Chácaras Santa Maria - Planaltina (GO)";"425"
"Setor Sul / Leste - Quadra 6 - Planaltina (GO)";"289"
"Setor Oeste - Planaltina (GO)";"364"
"Corredor Público - Rio Verde (GO)";"733"
"Promissão - Rio Verde (GO)";"283"
"Santa Cruz II - Rio Verde (GO)";"179"
"Beira Rio II - Santo Antônio do Descoberto (GO)";"184"
"Eldorado Mansões Campestre - Santo Antônio do Descoberto (GO)";"617"
"Jardim De Alá - Qd A51, A52, A53, B51, B52 E B53 - Santo Antônio do Descoberto (GO)";"327"
"Vila União - Santo Antônio do Descoberto (GO)";"739"
"Jardim Liberdade - Senador Canedo (GO)";"1811"
"Parque Alvorada - Senador Canedo (GO)";"396"
"Residencial Morada Do Sol - Senador Canedo (GO)";"259"
"Loteamento Daiana - Silvânia (GO)";"1241"
"Jardim Santa Helena - Uruaçu (GO)";"436"
"Vila Guaíra - Valparaíso de Goiás (GO)";"2481"
"Ipiranga B - Valparaíso de Goiás (GO)";"875"
"Pacaembuzinho - Valparaíso de Goiás (GO)";"202"
"Parque Rio Branco II - Valparaíso de Goiás (GO)";"274"
"Setor Cascalheira - Vila Propício (GO)";"174"
"Acampamento Dandara  MTD - Brasília (DF)";"141"
"Vila Estrutural A - Brasília (DF)";"8115"
"Vila do Boa - Brasília (DF)";"3755"
"Morro Azul - Brasília (DF)";"299"
"Sol Nascente (ARIS - Sol Nascente) - Brasília (DF)";"70908"
"ARIS Vila Operária do Torto - Brasília (DF)";"479"
"Fercal Oeste - Brasília (DF)";"1469"
"Vila Cauhy - Brasília (DF)";"2479"
"Bela Vista A - Brasília (DF)";"3341"
"Invasão da Quadra 305 - Brasília (DF)";"387"
"Cond. Porto Rico (ARIS-Ribeirão) - Brasília (DF)";"8057"
"Cond. Alto da Bela Vista - Brasília (DF)";"1140"
"Rua do Mato - Brasília (DF)";"449"
"Cond. Quintas Do Amanhecer (ARIS-Asprodarmas II) - Brasília (DF)";"1231"
"Queima Lençol (ARIS-Queima Lençol) - Brasília (DF)";"834"
"Cond. Morada Nobre (ARIS-Asprodarmas I) - Brasília (DF)";"480"
"Cond. Vale do Sol (ARIS-Asprodarmas II) - Brasília (DF)";"1340"
"Cond. Mansões do Amanhecer (ARIS-Asprodarmas III) - Brasília (DF)";"477"
"Pôr do Sol (ARIS Pôr do Sol) A - Brasília (DF)";"10195"
"Cond. Privê (ARIS-Privê Ceilândia) - Brasília (DF)";"5333"
"Vila São José (ARIS-Vicente Pires) - Brasília (DF)";"2366"
"Cond. Residencial Sobradinho II (ARIS-Buritis) - Brasília (DF)";"1664"
"Vila Rabelo (ARIS-Mansões Sobradinho) A - Brasília (DF)";"2307"
"Cond. Café Planalto (ARINE-Boa Vista II) - Brasília (DF)";"408"
"Expansão da Vila Nova - Brasília (DF)";"897"
"Bairro João Cândido (ARIS-ESTRADA DO SOL) - Brasília (DF)";"1374"
"Cond. Vila Vitória (ARIS-Estrada Do Sol) - Brasília (DF)";"466"
"Cond. Del Rey (ARIS-Estrada do Sol) - Brasília (DF)";"603"
"Morro da Cruz I e II (ARIS – Morro Da Cruz) - Brasília (DF)";"17231"
"Cond. Vila Verde/Casa Rosada (ARINE-Contagem) - Brasília (DF)";"1143"
"Cond. Versalhes (ARINE-Contagem) - Brasília (DF)";"880"
"Cond. Residencial Sobradinho III - Brasília (DF)";"975"
"Engenho Velho/ Bananal - Brasília (DF)";"3666"
"Capão Comprido - Brasília (DF)";"6266"
"Vendinha - Brasília (DF)";"538"
"ARIS – Dorothy Stang - Brasília (DF)";"1945"
"Alça Viaduto Núcleo Bandeirante / Candagolândia - Brasília (DF)";"190"
"Associação de Carroceiros Baia - Brasília (DF)";"382"
"Borá do Manso - Brasília (DF)";"823"
"Condominio Bica do DER - Brasília (DF)";"180"
"Instituto Maria do Barro - Brasília (DF)";"935"
"Invasão Arapoanga - Brasília (DF)";"119"
"Invasão Avenida Monjolo - Brasília (DF)";"384"
"Invasão do Condomínio Residencial Buritis - Brasília (DF)";"251"
"Invasão do Setor Olaria - Brasília (DF)";"599"
"Invasão Rua Ortogalmo - Brasília (DF)";"94"
"Morro do Sabão - Brasília (DF)";"1431"
"Invasão Setor de Inflamáveis - Brasília (DF)";"2093"
"Invasão ARIS Arapoanga II - Brasília (DF)";"105"
"Expansão ARIS Estrada do Sol - João Candido - Brasília (DF)";"214"
"Bela Vista - Brasília (DF)";"168"
"ARIS - Expansão da ARIS Mestre D'Armas II - Brasília (DF)";"912"
"ARIS - Miguel Lobato - Brasília (DF)";"1404"
"Núcleo Rural Taguatinga (Invasão QI_621) - Brasília (DF)";"763"
"Santa Luzia - Brasília (DF)";"9538"
"ARIS - Vila dos Carroceiros - Brasília (DF)";"300"
"Vila Santa Maria - Brasília (DF)";"421"
"26 de Setembro - Brasília (DF)";"11787"
"Terra Prometida - Brasília (DF)";"321"
"Granja Modelo - Gleba 34 - Brasília (DF)";"371"
"Fercal Leste - Brasília (DF)";"995"
"Vila Cultural - Cobra Coral - Brasília (DF)";"351"
"Fonte: IBGE - Censo Demográfico"

"Tabela 9888 - População residente, Área territorial e Densidade demográfica em favelas e comunidades urbanas, segundo as Favelas e Comunidades Urbanas"
"Variável - Área territorial de favelas e comunidades urbanas (Quilômetros quadrados)"
"Brasil, Favela e Comunidade Urbana 2022 e Município";"Ano"
"Brasil, Favela e Comunidade Urbana 2022 e Município";"2022"
"Brasil";"2041,459"
"Cacoal (RO)";"0,181"
"Guajará-Mirim (RO)";"1,770"
"Porto Velho (RO)";"28,799"
"Brasiléia (AC)";"1,603"
"Cruzeiro do Sul (AC)";"7,437"
"Epitaciolândia (AC)";"0,716"
"Rio Branco (AC)";"14,741"
"Amaturá (AM)";"0,832"
"Anori (AM)";"1,337"
"Barcelos (AM)";"2,947"
"Barreirinha (AM)";"1,296"
"Benjamin Constant (AM)";"1,617"
"Boa Vista do Ramos (AM)";"1,005"
"Boca do Acre (AM)";"1,005"
"Carauari (AM)";"1,768"
"Coari (AM)";"7,472"
"Codajás (AM)";"0,877"
"Eirunepé (AM)";"0,977"
"Envira (AM)";"0,889"
"Guajará (AM)";"1,566"
"Ipixuna (AM)";"1,734"
"Iranduba (AM)";"8,893"
"Itacoatiara (AM)";"7,666"
"Lábrea (AM)";"2,063"
"Manacapuru (AM)";"7,992"
"Manaus (AM)";"115,831"
"Maués (AM)";"0,441"
"Novo Airão (AM)";"0,479"
"Parintins (AM)";"5,986"
"Presidente Figueiredo (AM)";"3,881"
"Rio Preto da Eva (AM)";"1,461"
"Santo Antônio do Içá (AM)";"6,127"
"Tabatinga (AM)";"1,264"
"Tefé (AM)";"2,453"
"Tonantins (AM)";"1,914"
"Urucará (AM)";"0,526"
"Urucurituba (AM)";"1,212"
"Boa Vista (RR)";"6,995"
"Abaetetuba (PA)";"0,604"
"Acará (PA)";"2,133"
"Afuá (PA)";"1,331"
"Almeirim (PA)";"0,611"
"Altamira (PA)";"2,550"
"Ananindeua (PA)";"38,138"
"Bagre (PA)";"0,224"
"Barcarena (PA)";"1,724"
"Belém (PA)";"86,549"
"Benevides (PA)";"6,518"
"Bragança (PA)";"1,790"
"Breu Branco (PA)";"3,926"
"Breves (PA)";"1,882"
"Cametá (PA)";"2,834"
"Capanema (PA)";"3,437"
"Castanhal (PA)";"4,010"
"Dom Eliseu (PA)";"0,262"
"Igarapé-Miri (PA)";"0,482"
"Ipixuna do Pará (PA)";"0,451"
"Itaituba (PA)";"0,460"
"Itupiranga (PA)";"0,168"
"Jacundá (PA)";"3,743"
"Marabá (PA)";"18,254"
"Marituba (PA)";"14,144"
"Melgaço (PA)";"0,090"
"Moju (PA)";"0,993"
"Monte Alegre (PA)";"2,354"
"Óbidos (PA)";"0,101"
"Oriximiná (PA)";"0,205"
"Paragominas (PA)";"2,302"
"Parauapebas (PA)";"7,873"
"Prainha (PA)";"0,239"
"Redenção (PA)";"5,376"
"Santa Bárbara do Pará (PA)";"1,043"
"Santa Izabel do Pará (PA)";"3,860"
"Santarém (PA)";"21,274"
"Santo Antônio do Tauá (PA)";"0,858"
"São Félix do Xingu (PA)";"0,082"
"São Miguel do Guamá (PA)";"2,595"
"Tomé-Açu (PA)";"3,956"
"Tucuruí (PA)";"5,898"
"Vigia (PA)";"1,538"
"Viseu (PA)";"0,381"
"Amapá (AP)";"0,229"
"Cutias (AP)";"0,528"
"Laranjal do Jari (AP)";"2,304"
"Macapá (AP)";"15,723"
"Santana (AP)";"4,147"
"Vitória do Jari (AP)";"2,291"
"Araguaína (TO)";"6,638"
"Goiatins (TO)";"0,129"
"Gurupi (TO)";"0,231"
"Pedro Afonso (TO)";"0,473"
"Palmas (TO)";"15,527"
"Xambioá (TO)";"0,207"
"Açailândia (MA)";"0,641"
"Buriticupu (MA)";"0,222"
"Caxias (MA)";"2,589"
"Imperatriz (MA)";"3,893"
"Itapecuru Mirim (MA)";"0,071"
"Paço do Lumiar (MA)";"14,802"
"Pinheiro (MA)";"0,047"
"Raposa (MA)";"5,392"
"Santa Inês (MA)";"0,269"
"São José de Ribamar (MA)";"17,904"
"São Luís (MA)";"69,115"
"Timon (MA)";"1,251"
"Tutóia (MA)";"0,175"
"Zé Doca (MA)";"0,128"
"Parnaíba (PI)";"0,165"
"Picos (PI)";"0,104"
"Teresina (PI)";"25,818"
"Acaraú (CE)";"0,287"
"Aquiraz (CE)";"0,247"
"Aracati (CE)";"0,856"
"Barbalha (CE)";"4,747"
"Canindé (CE)";"3,473"
"Caririaçu (CE)";"0,469"
"Caucaia (CE)";"11,419"
"Crateús (CE)";"0,197"
"Crato (CE)";"1,880"
"Eusébio (CE)";"0,222"
"Fortaleza (CE)";"31,101"
"Granja (CE)";"0,057"
"Guaiúba (CE)";"0,259"
"Ipu (CE)";"0,365"
"Ipueiras (CE)";"0,049"
"Itaitinga (CE)";"0,017"
"Itapipoca (CE)";"5,260"
"Juazeiro do Norte (CE)";"1,988"
"Limoeiro do Norte (CE)";"1,201"
"Maracanaú (CE)";"0,764"
"Maranguape (CE)";"1,501"
"Morada Nova (CE)";"0,776"
"Pacajus (CE)";"0,218"
"Pacatuba (CE)";"0,167"
"Pentecoste (CE)";"3,329"
"Quixadá (CE)";"0,263"
"São Gonçalo do Amarante (CE)";"0,618"
"Sobral (CE)";"1,291"
"Tianguá (CE)";"0,110"
"Trairi (CE)";"0,806"
"Parnamirim (RN)";"2,262"
"Extremoz (RN)";"0,586"
"Mossoró (RN)";"8,612"
"Natal (RN)";"22,934"
"São Gonçalo do Amarante (RN)";"3,754"
"Bayeux (PB)";"2,018"
"Cabedelo (PB)";"2,237"
"Cajazeiras (PB)";"0,485"
"Campina Grande (PB)";"2,875"
"Conde (PB)";"0,983"
"Cruz do Espírito Santo (PB)";"0,439"
"João Pessoa (PB)";"13,929"
"Juripiranga (PB)";"0,050"
"Lucena (PB)";"1,165"
"Patos (PB)";"0,568"
"Santa Rita (PB)";"1,818"
"Sousa (PB)";"0,645"
"Abreu e Lima (PE)";"2,343"
"Araçoiaba (PE)";"0,593"
"Arcoverde (PE)";"0,541"
"Belo Jardim (PE)";"0,367"
"Bezerros (PE)";"1,124"
"Cabo de Santo Agostinho (PE)";"15,332"
"Camaragibe (PE)";"3,453"
"Camutanga (PE)";"0,116"
"Carpina (PE)";"0,181"
"Caruaru (PE)";"3,245"
"Escada (PE)";"1,129"
"Garanhuns (PE)";"0,285"
"Goiana (PE)";"0,838"
"Gravatá (PE)";"0,519"
"Igarassu (PE)";"3,775"
"Ipojuca (PE)";"2,042"
"Ilha de Itamaracá (PE)";"2,072"
"Itapissuma (PE)";"0,301"
"Jaboatão dos Guararapes (PE)";"30,247"
"Limoeiro (PE)";"1,101"
"Moreno (PE)";"2,365"
"Olinda (PE)";"8,445"
"Palmares (PE)";"0,488"
"Paudalho (PE)";"1,478"
"Paulista (PE)";"8,117"
"Petrolina (PE)";"1,314"
"Recife (PE)";"25,479"
"Santa Cruz do Capibaribe (PE)";"0,343"
"São Lourenço da Mata (PE)";"1,258"
"São Vicente Férrer (PE)";"0,064"
"Timbaúba (PE)";"0,380"
"Toritama (PE)";"0,167"
"Vitória de Santo Antão (PE)";"0,429"
"Arapiraca (AL)";"0,412"
"Barra de Santo Antônio (AL)";"0,292"
"Coruripe (AL)";"0,082"
"Delmiro Gouveia (AL)";"0,008"
"Japaratinga (AL)";"0,052"
"Maceió (AL)";"9,842"
"Maragogi (AL)";"0,290"
"Marechal Deodoro (AL)";"0,277"
"Matriz de Camaragibe (AL)";"0,047"
"Palmeira dos Índios (AL)";"0,052"
"Paripueira (AL)";"0,042"
"Penedo (AL)";"0,108"
"Porto Calvo (AL)";"0,015"
"Porto de Pedras (AL)";"0,167"
"Rio Largo (AL)";"0,551"
"São Luís do Quitunde (AL)";"0,451"
"São Miguel dos Milagres (AL)";"0,024"
"Aracaju (SE)";"8,514"
"Barra dos Coqueiros (SE)";"0,467"
"Carmópolis (SE)";"0,041"
"Estância (SE)";"0,281"
"Laranjeiras (SE)";"0,307"
"Maruim (SE)";"0,148"
"Neópolis (SE)";"0,026"
"Nossa Senhora do Socorro (SE)";"5,668"
"Riachuelo (SE)";"0,044"
"Rosário do Catete (SE)";"0,052"
"Santo Amaro das Brotas (SE)";"0,012"
"São Cristóvão (SE)";"1,696"
"Araci (BA)";"0,081"
"Barreiras (BA)";"1,515"
"Camaçari (BA)";"17,654"
"Campo Formoso (BA)";"0,094"
"Candeias (BA)";"7,582"
"Casa Nova (BA)";"0,325"
"Catu (BA)";"0,278"
"Eunápolis (BA)";"3,195"
"Feira de Santana (BA)";"18,630"
"Ilhéus (BA)";"11,671"
"Itaberaba (BA)";"1,167"
"Itabuna (BA)";"4,146"
"Itamaraju (BA)";"1,039"
"Itaparica (BA)";"4,422"
"Jacobina (BA)";"1,324"
"Jequié (BA)";"2,753"
"Lauro de Freitas (BA)";"5,222"
"Madre de Deus (BA)";"0,251"
"Porto Seguro (BA)";"0,297"
"Salvador (BA)";"62,668"
"Santo Amaro (BA)";"0,265"
"Santo Antônio de Jesus (BA)";"0,579"
"São Francisco do Conde (BA)";"1,910"
"Simões Filho (BA)";"2,521"
"Teixeira de Freitas (BA)";"1,137"
"Tucano (BA)";"0,874"
"Valença (BA)";"1,444"
"Vera Cruz (BA)";"6,974"
"Além Paraíba (MG)";"2,310"
"Almenara (MG)";"0,025"
"Bandeira (MG)";"0,074"
"Barbacena (MG)";"0,764"
"Belo Horizonte (MG)";"18,884"
"Belo Oriente (MG)";"0,692"
"Betim (MG)";"7,433"
"Bom Jesus do Galho (MG)";"0,634"
"Conceição das Alagoas (MG)";"0,065"
"Conselheiro Lafaiete (MG)";"0,064"
"Contagem (MG)";"3,563"
"Coronel Fabriciano (MG)";"6,238"
"Curvelo (MG)";"0,056"
"Delta (MG)";"0,096"
"Diamantina (MG)";"2,964"
"Divinópolis (MG)";"0,431"
"Esmeraldas (MG)";"1,331"
"Estrela Dalva (MG)";"0,382"
"Governador Valadares (MG)";"2,278"
"Ibirité (MG)";"2,453"
"Igarapé (MG)";"2,201"
"Ipatinga (MG)";"8,855"
"Itabira (MG)";"0,405"
"Itabirito (MG)";"5,819"
"Itajubá (MG)";"0,104"
"Itambacuri (MG)";"0,061"
"Itatiaiuçu (MG)";"0,262"
"Itaúna (MG)";"0,034"
"Jaíba (MG)";"0,218"
"Januária (MG)";"0,163"
"Juatuba (MG)";"0,491"
"Juiz de Fora (MG)";"1,859"
"Mariana (MG)";"0,673"
"Matias Barbosa (MG)";"0,023"
"Matozinhos (MG)";"0,102"
"Montes Claros (MG)";"1,749"
"Nova Lima (MG)";"5,517"
"Passos (MG)";"0,223"
"Pedra Azul (MG)";"0,095"
"Pedro Leopoldo (MG)";"0,451"
"Pirapetinga (MG)";"0,023"
"Pocrane (MG)";"0,194"
"Porteirinha (MG)";"0,637"
"Prata (MG)";"0,628"
"Ribeirão das Neves (MG)";"4,699"
"Rio Acima (MG)";"0,057"
"Sabará (MG)";"1,429"
"Santa Luzia (MG)";"2,657"
"Santa Rita do Sapucaí (MG)";"0,054"
"São Joaquim de Bicas (MG)";"1,683"
"São José da Lapa (MG)";"0,070"
"Sarzedo (MG)";"0,032"
"Sete Lagoas (MG)";"0,083"
"Teófilo Otoni (MG)";"1,663"
"Timóteo (MG)";"4,119"
"Uberaba (MG)";"0,479"
"Uberlândia (MG)";"6,232"
"Vespasiano (MG)";"2,192"
"Viçosa (MG)";"0,135"
"Afonso Cláudio (ES)";"0,277"
"Água Doce do Norte (ES)";"0,153"
"Alegre (ES)";"0,335"
"Alto Rio Novo (ES)";"0,253"
"Anchieta (ES)";"0,325"
"Aracruz (ES)";"0,623"
"Atílio Vivácqua (ES)";"0,240"
"Baixo Guandu (ES)";"2,981"
"Barra de São Francisco (ES)";"1,521"
"Bom Jesus do Norte (ES)";"0,430"
"Cachoeiro de Itapemirim (ES)";"5,688"
"Cariacica (ES)";"22,376"
"Castelo (ES)";"0,065"
"Colatina (ES)";"4,990"
"Conceição da Barra (ES)";"0,460"
"Conceição do Castelo (ES)";"0,080"
"Ecoporanga (ES)";"0,664"
"Fundão (ES)";"1,270"
"Guaçuí (ES)";"0,225"
"Guarapari (ES)";"12,137"
"Ibatiba (ES)";"0,077"
"Itaguaçu (ES)";"0,298"
"Itapemirim (ES)";"1,734"
"Iúna (ES)";"0,135"
"Jaguaré (ES)";"0,230"
"João Neiva (ES)";"0,016"
"Linhares (ES)";"2,114"
"Marataízes (ES)";"0,978"
"Marechal Floriano (ES)";"0,055"
"Montanha (ES)";"0,034"
"Muqui (ES)";"0,048"
"Nova Venécia (ES)";"0,507"
"Pancas (ES)";"1,133"
"Pedro Canário (ES)";"0,035"
"Pinheiros (ES)";"0,209"
"Piúma (ES)";"0,474"
"Rio Novo do Sul (ES)";"0,134"
"Santa Maria de Jetibá (ES)";"0,013"
"Santa Teresa (ES)";"0,049"
"São Domingos do Norte (ES)";"0,361"
"São Gabriel da Palha (ES)";"0,022"
"São José do Calçado (ES)";"0,235"
"São Mateus (ES)";"3,713"
"São Roque do Canaã (ES)";"0,115"
"Serra (ES)";"20,255"
"Viana (ES)";"5,418"
"Vila Valério (ES)";"0,018"
"Vila Velha (ES)";"11,961"
"Vitória (ES)";"4,589"
"Angra dos Reis (RJ)";"16,748"
"Araruama (RJ)";"5,904"
"Armação dos Búzios (RJ)";"0,212"
"Arraial do Cabo (RJ)";"2,532"
"Barra do Piraí (RJ)";"1,058"
"Barra Mansa (RJ)";"0,895"
"Belford Roxo (RJ)";"6,291"
"Cabo Frio (RJ)";"12,219"
"Cachoeiras de Macacu (RJ)";"1,343"
"Campos dos Goytacazes (RJ)";"2,370"
